id,tema,pregunta,a,b,c,d,correcta,ref
169,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 169 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
170,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 170 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
171,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 171 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
172,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 172 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
173,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 173 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
174,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 174 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
175,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 175 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
176,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 176 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
177,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 177 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
178,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 178 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
179,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 179 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
180,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 180 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
181,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 181 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
182,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 182 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
183,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 183 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
184,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 184 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
185,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 185 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
186,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 186 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
187,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 187 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
188,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 188 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
189,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 189 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
190,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 190 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
191,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 191 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
192,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 192 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
193,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 193 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
194,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 194 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
195,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 195 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
196,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 196 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
197,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 197 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
198,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 198 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
199,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 199 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
200,Tema 4 - Sector público institucional,"Según la Ley 40/2015, ¿qué afirma correctamente la pregunta avanzada 200 sobre el sector público institucional?",Que se rige exclusivamente por derecho privado,Que incluye únicamente organismos autónomos,"Que se somete a principios de legalidad, eficiencia y sostenibilidad financiera",Que queda fuera del control presupuestario,c,"Ley 40/2015, Título II"
